,timestamp,network,vault,version,totalAssets,totalDebt,totalGain,totalLoss,netTotalGain,netTotalGainDelta,tokenPriceUSDC,totalAssetsUSDC,totalDebtUSDC,netTotalGainUSDC,netTotalGainDeltaUSDC,pricePerShare,apy
695,2022-08-31,ETH,yvCurve-RSV,0.3.5,17763.505403536826756433,0,72651.2667826641705692,0,72651.2667826641705692,0E-16,1.028948088935000004795483619091100990772247314453125,18277.72493775576396611050925,0E-51,74754.38211472914464347317093,0E-67,1.115621406460561863,0
696,2021-09-30,ETH,yvCurve-sAave,0.3.5,11362926.029580695849754402,11362926.029580695849754402,807848.903046135663866586,0,807848.903046135663866586,0,1.0433321431450000016383228285121731460094451904296875,11855305.96684053308526080827,11855305.96684053308526080827,842854.7273524620423158598086,0,1.042818852617656479,0
697,2021-10-31,ETH,yvCurve-sAave,0.3.5,5369817.254743587469208306,5348666.556650104903897599,865709.356567281506690297,0,865709.356567281506690297,57860.453521145842823711,1.0491451956430000169717686731019057333469390869140625,5633717.974295118336317527701,5611527.821005845542872451725,908254.8122657562179218663973,60704.01682943526448881263714,1.046794775708702883,0.003812668979915491882834580
698,2021-11-30,ETH,yvCurve-sAave,0.3.5,3204214.191484711635701327,3204214.191484711635701327,908511.228186376703648706,0,908511.228186376703648706,42801.871619095196958409,1.0505942184170000697207569828606210649013519287109375,3366328.904143540421114500239,3366328.904143540421114500239,954476.6436995352367190396688,44967.39886044809576541726858,1.053152038390410521,0.006073074521606809298282377
699,2021-12-31,ETH,yvCurve-sAave,0.3.5,2321185.693753697073308689,2292562.430501868697557468,925874.388412748786837508,0,925874.388412748786837508,17363.160226372083188802,1.05272042152799993885992080322466790676116943359375,2443559.581973154957704465855,2413427.288217183279716957493,974686.8764518480451207186060,18278.55335256462225510213250,1.05649901810854037,0.003178059383757372722492272
700,2022-01-31,ETH,yvCurve-sAave,0.3.5,984953.601613223482519743,984953.601613223482519743,943961.603447504597954096,0,943961.603447504597954096,18087.215034755811116588,1.0556280014099999053911460578092373907566070556640625,1039744.601952548363494664939,1039744.601952548363494664939,996472.3008550681552829424678,19093.37065821217886517656549,1.062183756025662299,0.005380731850843899576666354
701,2022-02-28,ETH,yvCurve-sAave,0.3.5,540925.14713380924681839,540925.14713380924681839,943961.603447504597954096,0,943961.603447504597954096,0E-18,1.05964062247099999325428143492899835109710693359375,573186.2596190868881790856486,573186.2596190868881790856486,1000260.061065837025380013565,0E-68,1.062183756025662299,0
702,2022-03-31,ETH,yvCurve-sAave,0.3.5,484220.828290418959201759,484155.257258660696538443,944027.174479262860617412,0,944027.174479262860617412,65.571031758262663316,1.0582099670250000311710891764960251748561859130859375,512407.3067380224490340188315,512337.9188186677426712559980,998978.9651764047027066139644,69.38791935470636276283351549,1.062183756025662299,0
703,2022-04-30,ETH,yvCurve-sAave,0.3.5,456452.059844217043721536,456452.059844217043721536,944027.174479262860617412,0,944027.174479262860617412,0E-18,1.061488924825999990986247212276794016361236572265625,484518.8062386509546794114555,484518.8062386509546794114555,1002074.390444519431840582187,0E-69,1.062183756025662299,0
704,2022-05-31,ETH,yvCurve-sAave,0.3.5,434377.628358174258181128,434377.628358174258181128,944233.187376030783683385,0,944233.187376030783683385,206.012896767923065973,1.06524558840200000986442319117486476898193359375,462718.8523090686231474903096,462718.8523090686231474903096,1005840.237275075839910388387,219.4543294359466924840746462,1.062183756025662299,0
705,2022-06-30,ETH,yvCurve-sAave,0.3.5,430959.319071764564487979,430959.319071764564487979,944233.187376030783683385,0,944233.187376030783683385,0E-18,1.07040610167199989888331401743926107883453369140625,461301.4847068270655025883123,461301.4847068270655025883123,1010712.965168504138457468541,0E-68,1.062183756025662299,0
706,2022-07-31,ETH,yvCurve-sAave,0.3.5,416370.900830897401980198,416071.750965870873232851,944532.337241057312430732,0,944532.337241057312430732,299.149865026528747347,1.073539068854000078090393799357116222381591796875,446990.4291759028043495971091,446669.2801083544248748016170,1013992.365824257048284237962,321.1490675483794747954921678,1.062183756025662299,0
707,2022-08-31,ETH,yvCurve-sAave,0.3.5,415170.916767153059635913,415170.916767153059635913,944532.337241057312430732,0,944532.337241057312430732,0E-18,1.0756527075010000604748938712873496115207672119140625,446579.7206962605316884630657,446579.7206962605316884630657,1015988.765875590967736524192,0E-70,1.062183756025662299,0
708,2021-09-30,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
709,2021-10-31,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
710,2021-11-30,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2021-12-31,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
712,2022-01-31,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
713,2022-02-28,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
714,2022-03-31,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
715,2022-04-30,ETH,yvCurve-stETH-WETH,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
716,2022-05-31,ETH,yvCurve-stETH-WETH,0.4.3,52175.914493520084540656,52127.150315604335033627,63.929565080788417189,0,63.929565080788417189,0,1998.623716060000106153893284499645233154296875,104280020.1138679296935677120,104182558.8713913434230527916,127771.1449278649672632569887,0,1.00114518647896235,0
717,2022-06-30,ETH,yvCurve-stETH-WETH,0.4.3,5976.51548273335208442,5975.468752950843621416,63.929565080788417189,0,63.929565080788417189,0E-18,1102.03182934000005843699909746646881103515625,6586310.290515469530273304583,6585156.760978427068393807004,70452.41555489184802012870745,0E-59,1.00114518647896235,0
718,2022-07-31,ETH,yvCurve-stETH-WETH,0.4.3,4141.328127584389744811,0,71.24019328859678455,0,71.24019328859678455,7.310628207808367361,1711.12774974779995318385772407054901123046875,7086341.479920746611503730679,0E-41,121901.0716335149365217011287,12509.41879446992329733668720,1.00114518647896235,0
719,2022-08-31,ETH,yvCurve-stETH-WETH,0.4.3,3036.275128555092227887,0,71.24019328859678455,0,71.24019328859678455,0E-17,1536.935881699999981719884090125560760498046875,4666560.191789601464788862389,0E-42,109491.6092844879203158601970,0E-59,1.00114518647896235,0
720,2021-09-30,ETH,yvCurve-sUSD,0.3.5,7207465.442436921438988906,7207465.442436921438988906,457153.904207923131256572,0,457153.904207923131256572,0,1.04472943482099989154221475473605096340179443359375,7529851.298169012862192318681,7529851.298169012862192318681,477602.1399693570570059910985,0,1.028358321947303065,0
721,2021-10-31,ETH,yvCurve-sUSD,0.3.5,2540471.152099567401012611,2466805.144580435463633409,592964.138098050519641149,0,592964.138098050519641149,135810.233890127388384577,1.047434368588000097588519565761089324951171875,2660976.797115439539108411128,2583816.489043238710760804909,621091.0175840592391405445877,142252.3065824941932730045225,1.057448406496069045,0.028287887527064389303693526
722,2021-11-30,ETH,yvCurve-sUSD,0.3.5,2168716.805719380148403395,2168716.805719380148403395,592964.138098050519641149,0,592964.138098050519641149,0E-18,1.0469032186750000246178160523413680493831634521484375,2270436.604302183779578484781,2270436.604302183779578484781,620776.0647336962963525572714,0E-70,1.057448406496069045,0
723,2021-12-31,ETH,yvCurve-sUSD,0.3.5,2143256.502349443120283951,2143256.502349443120283951,640913.228260946263829742,0,640913.228260946263829742,47949.090162895744188593,1.0473388541769999005026647864724509418010711669921875,2244715.809378070252803918164,2244715.809378070252803918164,671253.3261137014505480528110,50218.94515003688622798400209,1.073139906318259798,0.014839021673109953782356019
724,2022-01-31,ETH,yvCurve-sUSD,0.3.5,2251794.229458212474724771,2251794.229458212474724771,666355.736137171370550563,0,666355.736137171370550563,25442.507876225106720821,1.0486145020049999487810055143199861049652099609375,2361264.084541056059806358170,2361264.084541056059806358170,698750.2884076551049691511682,26679.38272638607916019202087,1.08101002377430832,0.007333729190119681216445050
725,2022-02-28,ETH,yvCurve-sUSD,0.3.5,1551867.788936307287204808,1551867.788936307287204808,677620.253478237334988991,0,677620.253478237334988991,11264.517341065964438428,1.0516737036670000815519188108737580478191375732421875,1632058.545192164657658877838,1632058.545192164657658877838,712635.4016552292523319398279,11846.59667209999077336189218,1.084062219252071184,0.002823466397754787956279697
726,2022-03-31,ETH,yvCurve-sUSD,0.3.5,1133497.82106016321910718,1100809.614910539455855432,677620.253478237334988991,0,677620.253478237334988991,0E-18,1.0495654714669999663101407350040972232818603515625,1189680.174967827372646817731,1155371.762468987019926091117,711206.8208174741922929109794,0E-67,1.084062219252071184,0
727,2022-04-30,ETH,yvCurve-sUSD,0.3.5,1127177.468868025508697393,1127177.468868025508697393,689813.890759778303885654,0,689813.890759778303885654,12193.637281540968896663,1.0510153130260000420292954004253260791301727294921875,1184680.780278182247280618197,1184680.780278182247280618197,725004.9623265713920211357770,12815.69950438428562905957610,1.090947123296620336,0.006351022960009864639382962
728,2022-05-31,ETH,yvCurve-sUSD,0.3.5,987177.338783772097674805,983513.477360037085922081,695914.404853802922779276,0,695914.404853802922779276,6100.514094024618893622,1.0520108599639999003017010181793011724948883056640625,1038521.281110888955902758343,1034666.859103716561153200272,732109.5115115843991073204288,6417.807078277341067855764366,1.093417364428904538,0.002264308763947821487247327
729,2022-06-30,ETH,yvCurve-sUSD,0.3.5,1013821.046879948543041309,1010699.381573338231887468,698081.838759562112120834,0,698081.838759562112120834,2167.433905759189341558,1.056306970390000099513372333603911101818084716796875,1070906.238547376708427810944,1067608.801724779599901914490,737388.7121843935997658655999,2289.475542513054281972167175,1.09406959169747626,0.000596503485119227490427478
730,2022-07-31,ETH,yvCurve-sUSD,0.3.5,1032956.811202089372187499,1008528.839556384955781625,698081.838759562112120834,0,698081.838759562112120834,0E-18,1.056748794887000020281675460864789783954620361328125,1091575.865408126346825704793,1065761.635809994398163143619,737697.1418416683230897850041,0E-69,1.09406959169747626,0
731,2022-08-31,ETH,yvCurve-sUSD,0.3.5,688970.417129657075409835,682959.906860857909985931,704092.349028361277544738,0,704092.349028361277544738,6010.510268799165423904,1.057022045182999914203492153319530189037322998046875,728256.9193849746792218944502,721903.6775280551628277166964,744241.1347676610400526769053,6353.241856919516394177753797,1.098157228922277804,0.003736176616022636083993925
732,2021-09-30,ETH,yvCurve-TUSD,0.3.5,66153.734325648539035621,66153.734325648539035621,12997.300111743923596874,0,12997.300111743923596874,0,1.0043690211859999106280838532256893813610076904296875,66442.76139245030701357157921,66442.76139245030701357157921,13054.08559129293180488189211,0,1.049245275628730558,0
733,2021-10-31,ETH,yvCurve-TUSD,0.3.5,37109.196473259928737109,34883.559054554961430926,13567.839093559002068182,0,13567.839093559002068182,570.538981815078471308,1.00634403526400006967378430999815464019775390625,37344.61852430499674359349748,35104.86158333088703653952398,13653.91394322481911788989010,574.1585012352000236085151236,1.049756710234702564,0.000487430935217262023042600
734,2021-11-30,ETH,yvCurve-TUSD,0.3.5,34883.559054554961430927,34883.559054554961430926,13567.839093559002068182,0,13567.839093559002068182,0E-18,1.0048577512340000073010060077649541199207305908203125,35053.01470659853792282398227,35053.01470659853792282297741,13633.74828065845185098939440,0E-70,1.049756710234702564,0
735,2021-12-31,ETH,yvCurve-TUSD,0.3.5,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,889.158444751830298062,1.004681139617999985347296387772075831890106201171875,7336.049388656599642427132225,6442.728669082362300407436604,14524.67276224474746459808142,893.3207195742373420196956216,1.159352215129510958,0.104400861481804907087863767
736,2022-01-31,ETH,yvCurve-TUSD,0.3.5,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.0052242889830000915907248781877569854259490966796875,7340.015393799856600280167075,6446.211728380967819584249676,14532.52507127748909233141245,0E-70,1.159352215129510958,0
737,2022-02-28,ETH,yvCurve-TUSD,0.3.5,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.007540490453000092685442723450250923633575439453125,7356.927991944636782166548156,6461.064856428950897375691398,14566.01039022751103940136357,0E-69,1.159352215129510958,0
738,2022-03-31,ETH,yvCurve-TUSD,0.3.5,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.0049905829459999662134350728592835366725921630859375,7338.308903091260233172085396,6444.713039368759597663900606,14529.14638367588989944575615,0E-70,1.159352215129510958,0
739,2022-04-30,ETH,yvCurve-TUSD,0.3.5,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.005900893126999928739451206638477742671966552734375,7344.955868166519627821905381,6450.550594459239308495319701,14542.30673572170564593003988,0E-69,1.159352215129510958,0
740,2022-05-31,ETH,yvCurve-TUSD,0.3.5,7015.838531746834808154,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.00592075450999995922529706149362027645111083984375,7057.377589375106372453870784,6450.677959746210431502282346,14542.59387168684453527851313,0E-68,1.159352215129510958,0
741,2022-06-30,ETH,yvCurve-TUSD,0.3.5,7015.838531746834808154,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.0067684556459999267730154315358959138393402099609375,7063.324923668460508705179369,6456.114021195315819378464613,14554.84908492321936223392810,0E-70,1.159352215129510958,0
742,2022-07-31,ETH,yvCurve-TUSD,0.3.5,7015.838531746834808154,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.006196326860000045400056478683836758136749267578125,7059.310960486521001915213164,6452.445125277382850427225387,14546.57782047242231221241981,0E-69,1.159352215129510958,0
743,2022-08-31,ETH,yvCurve-TUSD,0.3.5,7015.838531746834808154,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,1.0063078938139999873868646318442188203334808349609375,7060.093696221263421562713371,6453.160571785447010913297942,14548.19074365175631138815454,0E-70,1.159352215129510958,0
744,2021-09-30,ETH,yvCurve-EURN,0.4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
745,2021-10-31,ETH,yvCurve-EURN,0.4.3,0,0,0,0,0,0,1.17008718085600005309743210091255605220794677734375,0E-50,0E-50,0E-50,0,1,0
746,2021-11-30,ETH,yvCurve-EURN,0.4.3,1438.475958565367872036,1438.475958565367872036,0,0,0,0,1.149321602407999964867713060812093317508697509765625,1653.271493723732364965466482,1653.271493723732364965466482,0E-51,0E-51,1,0
747,2021-12-31,ETH,yvCurve-EURN,0.4.3,3102.801905834597799605,1438.475958565367872036,0,0,0,0,1.160481112912000067893814048147760331630706787109375,3600.743008828408891340572377,1669.324181293094204704645727,0E-51,0E-51,1,0
748,2022-01-31,ETH,yvCurve-EURN,0.4.3,9270.460933364670695609,1438.475958565367872036,0,0,0,0,1.1468521307810000120497306852485053241252899169921875,10631.84787475129075467212869,1649.719218157933629250854243,0E-52,0E-52,1,0
749,2022-02-28,ETH,yvCurve-EURN,0.4.3,0,0,0,0,0,0,1.15242458904300004718379568657837808132171630859375,0E-50,0E-50,0E-50,0E-50,1,0
750,2022-03-31,ETH,yvCurve-EURN,0.4.3,18321.934229792469031127,18297.384139412265139832,24.550090380203891295,0,24.550090380203891295,24.550090380203891295,1.1588100000109999854203124414198100566864013671875,21231.64060502735204735991949,21203.19171479359792545211094,28.44889023375412190780854553,28.44889023375412190780854553,1.001073093467691177,0.001073093467691177
751,2022-04-30,ETH,yvCurve-EURN,0.4.3,18321.934229792469031127,18297.384139412265139832,24.550090380203891295,0,24.550090380203891295,0E-18,1.1018107923180000540241962880827486515045166015625,20187.30487052592637372328888,20160.25531599263541306685929,27.04955453329096065642959466,0E-67,1.001073093467691177,0
752,2022-05-31,ETH,yvCurve-EURN,0.4.3,18321.934229792469031127,18297.384139412265139832,24.550090380203891295,0,24.550090380203891295,0E-18,1.1275082294759999346211998272337950766086578369140625,20658.13162400902529033848811,20630.45119507096582278963255,27.68042893805946754885556562,0E-70,1.001073093467691177,0
753,2022-06-30,ETH,yvCurve-EURN,0.4.3,11.922798638638261469,11.922798638638261469,24.550090380203891295,0,24.550090380203891295,0E-18,1.0924035148730000255312688750564120709896087646484375,13.02450713997145651952178211,13.02450713997145651952178211,26.81860502178455641584496613,0E-70,1.001073093467691178,9.98928057E-19
754,2022-07-31,ETH,yvCurve-EURN,0.4.3,11.922798638638261469,11.922798638638261469,24.550090380203891295,0,24.550090380203891295,0E-18,1.0696214523230000992271016002632677555084228515625,12.75288119561494567857234332,12.75288119561494567857234332,26.25930332713459989184822968,0E-67,1.001073093467691178,0
755,2022-08-31,ETH,yvCurve-EURN,0.4.3,11.922798638638261469,11.922798638638261469,24.550090380203891295,0,24.550090380203891295,0E-18,1.048744870261999917460116193979047238826751708984375,12.50397391143863276054922426,12.50397391143863276054922426,25.74678135070730220292071876,0E-69,1.001073093467691178,0
756,2021-09-30,ETH,yvCurve-USDN,0.3.5,282699655.314097270974537306,281705052.955417975884747112,10837670.709465599970078741,0,10837670.709465599970078741,0,1.0391114896310000847989840622176416218280792236328125,293756459.9516018844090268845,292722957.2130841358421367025,11261548.15504305711588313535,0,1.049757404750372976,0
757,2021-10-31,ETH,yvCurve-USDN,0.3.5,188317594.83603437496388897,188317594.83603437496388897,14507457.162774626966023951,0,14507457.162774626966023951,3669786.453309026995945210,1.04386222530200001301636802963912487030029296875,196577623.6090632689179829370,196577623.6090632689179829370,15143786.51740736153029109984,3830751.453534295089239050108,1.063400752256765959,0.012996667081988626053650543
758,2021-11-30,ETH,yvCurve-USDN,0.3.5,73873469.239324908239056229,73873469.239324908239056229,16526060.375452032129300895,0,16526060.375452032129300895,2018603.212677405163276944,1.044956050182999973685582517646253108978271484375,77194528.62964030370695580056,77194528.62964030370695580056,17269006.77501814107214142232,2109351.640006095558469077934,1.078953621680254833,0.014625595656653738105757018
759,2021-12-31,ETH,yvCurve-USDN,0.3.5,67326784.720469391951290322,67313605.392968028592012735,17319818.368011397651086991,0,17319818.368011397651086991,793757.992559365521786096,1.0472890512690000708317938915570266544818878173828125,70510604.49489259962989708469,70496801.92949733335612170640,18138856.14678605777097939477,831294.0549646839346952521589,1.089887396302529989,0.010133683601013345831588648
760,2022-01-31,ETH,yvCurve-USDN,0.3.5,61863788.230518512321403315,61825695.815526662030037161,17994298.180090502676580864,0,17994298.180090502676580864,674479.812079105025493873,1.0493340224059999332695269913529045879840850830078125,64915777.74520294757306536249,64875806.07815639069165947789,18882029.28968733135796707830,707754.6142406102172576580370,1.09989888617864784,0.009185802047149162928497419
761,2022-02-28,ETH,yvCurve-USDN,0.3.5,73217849.092107298364928081,72972210.644250166263858335,18568684.430763056925351038,0,18568684.430763056925351038,574386.250672554248770174,1.053191936771999959177037453628145158290863037109375,77112448.29159650439482556325,76853743.85895218351417415297,19556388.71894342550300903808,604938.9678010348733983486558,1.108172757406117185,0.007522392586663176066495817
762,2022-03-31,ETH,yvCurve-USDN,0.3.5,64385430.581771211752989385,64385430.581771211752989385,18925068.559920574540198917,0,18925068.559920574540198917,356384.129157517614847879,1.053420813557000013105380276101641356945037841796875,67824952.66466717854267135009,67824952.66466717854267135009,19936061.11901353428345942458,375422.4592759151755061604160,1.113763995045103344,0.005045456677777824434445484
763,2022-04-30,ETH,yvCurve-USDN,0.3.5,34906449.929248860910953393,34906449.929248860910953393,19547448.506871334738811306,0,19547448.506871334738811306,622379.946950760198612389,1.06054178678899990728723423671908676624298095703125,37019748.77842634634687193372,37019748.77842634634687193372,20730885.96664329367572625440,660059.9410008021955356813111,1.124689314455978907,0.009809366669671457426378444
764,2022-05-31,ETH,yvCurve-USDN,0.3.5,12055698.61441985507790134,12019342.391764990522416983,19850139.217586590309730596,0,19850139.217586590309730596,302690.710715255570919290,1.0619724184079999407259720101137645542621612548828125,12802819.41315342748438194817,12764210.10745646125624352542,21080300.35063591505977759122,321449.1860879162601672554979,1.13770480828413357,0.011572523772443201375531014
765,2022-06-30,ETH,yvCurve-USDN,0.3.5,8779237.721469893736863956,8779237.721469893736863956,20072748.694777568788835126,0,20072748.694777568788835126,222609.477190978479104530,1.063428667401999927477618257398717105388641357421875,9336093.070948099304564553326,9336093.070948099304564553326,21345936.39558254335818878171,236729.2996802581421464215558,1.157553192257102443,0.017445987595766477821054575
766,2022-07-31,ETH,yvCurve-USDN,0.3.5,8221156.481092793915177471,8168486.208676786522775187,20276122.083527773264612271,0,20276122.083527773264612271,203373.388750204475777145,1.06300237081500004165945938439108431339263916015625,8739108.830242742996334792201,8683120.205793055238060383217,21553565.84572440128387290083,216186.3944021480160395548031,1.177886476216587726,0.017565744792978020746204138
767,2022-08-31,ETH,yvCurve-USDN,0.3.5,7957553.580513758415413377,7911811.368286036981620945,20365392.014058605783086887,0,20365392.014058605783086887,89269.930530832518474616,1.063275995548000008028566298889927566051483154296875,8461075.705447318516347567876,8412439.109202320109581057388,21654032.46847345303953347990,94918.57425767174690705898553,1.186284606762635704,0.007129830179410043837429547
768,2021-09-30,ETH,yvCurve-USDP,0.3.5,6911145.619560579017110159,6911145.619560579017110159,1755628.277078114290377109,0,1755628.277078114290377109,0,1.0064184990809998954119919289951212704181671142578125,6955504.801368385046332354600,6955504.801368385046332354600,1766896.775561117596697443029,0,1.042037278931971336,0
769,2021-10-31,ETH,yvCurve-USDP,0.3.5,13310275.460749716503191737,13289035.447363086735421453,1858849.662132378926045881,0,1858849.662132378926045881,103221.385054264635668772,1.00849721564599992262856176239438354969024658203125,13423375.74164736782331756650,13401955.24728666793728074588,1874644.708565011846157606910,104098.4794223495157036141606,1.05415361224561165,0.011627543043430138374969833
770,2021-11-30,ETH,yvCurve-USDP,0.3.5,9268758.669167518896050067,9235535.661047737908305504,2183398.594698301706619788,0,2183398.594698301706619788,324548.932565922780573907,1.0070531781839999752037329017184674739837646484375,9334132.875605651883938479466,9300675.539689793602896105126,2198798.494033403972138633921,326838.0340167372262240774815,1.073782223877171687,0.018620257430742157196166452
771,2021-12-31,ETH,yvCurve-USDP,0.3.5,7414397.812052266151679964,7336554.044216875528654148,2337708.08086883240553194,0,2337708.08086883240553194,154309.486170530698912152,1.00692647932400003440989166847430169582366943359375,7465753.485197357266315545818,7387370.534113552551225282407,2353900.167556518173585159981,155378.3076359879490460469927,1.088028025253926313,0.013266937242932214456388910
772,2022-01-31,ETH,yvCurve-USDP,0.3.5,7197207.133579166820692561,7192559.098101423350647789,2388198.375445699911560044,0,2388198.375445699911560044,50490.294576867506028104,1.0074563113329999541889492320478893816471099853515625,7250871.750695221277398767138,7246189.058017868922861964947,2406005.526057987763330849232,50866.76593252750933992734952,1.092725959250704004,0.004317842819978168386434183
773,2022-02-28,ETH,yvCurve-USDP,0.3.5,6317110.408670167331398195,6317110.408670167331398195,2430638.591085284416588925,0,2430638.591085284416588925,42440.215639584505028881,1.0098385881730000956935100475675426423549652099609375,6379261.856424445440869288617,6379261.856424445440869288617,2454552.643180373711680656441,42857.76744323569483194540936,1.096807064280750514,0.003734792786331328012640743
774,2022-03-31,ETH,yvCurve-USDP,0.3.5,6204939.168187128319895615,6204939.168187128319895615,2484246.082151027010833644,0,2484246.082151027010833644,53607.491065742594244719,1.007268153515000097542042567511089146137237548828125,6250037.618612749378014060831,6250037.618612749378014060831,2502301.964045138218881731586,53997.11854036240760614814864,1.101717150936236433,0.004476709546638259519590951
775,2022-04-30,ETH,yvCurve-USDP,0.3.5,5581608.566734278701932516,5509443.752504970330047056,2526038.593427808444400535,0,2526038.593427808444400535,41792.511276781433566891,1.0082919421909999346809172493522055447101593017578125,5627890.942302429342001471090,5555127.741605307295592163999,2546984.359416746619554801958,42139.05236430521808472126466,1.106255893658467639,0.004119698707035824918846064
776,2022-05-31,ETH,yvCurve-USDP,0.3.5,2730555.682970090726903735,2532906.486947142655072622,2541599.137583672912886693,0,2541599.137583672912886693,15560.544155864468486158,1.0081766852980000859218989717192016541957855224609375,2752882.577478402851338664432,2553617.266180172402955598270,2562380.993885363028817358783,15687.77782849260664310085534,1.110126989024045056,0.003499276602970608172872353
777,2022-06-30,ETH,yvCurve-USDP,0.3.5,1792426.641219098889009867,1789333.82836942497073742,2548980.975275038642041107,0,2548980.975275038642041107,7381.837691365729154414,1.0092645165509999127806395335937850177288055419921875,1809032.607503126413150099295,1805911.141237617545656617347,2572596.051708658136996970896,7450.226848834181938120089230,1.111166648402484748,0.000936522928204543681935507
778,2022-07-31,ETH,yvCurve-USDP,0.3.5,1640278.69938760858344014,1640278.69938760858344014,2548980.975275038642041107,0,2548980.975275038642041107,0E-18,1.00866803315900011028816152247600257396697998046875,1654496.689543901948538434292,1654496.689543901948538434292,2571075.626890383117257751166,0E-68,1.111166648402484748,0
779,2022-08-31,ETH,yvCurve-USDP,0.3.5,1557731.232618287020067752,1554205.864526476499458741,2548980.975275038642041107,0,2548980.975275038642041107,0E-18,1.0088143737729999838137473489041440188884735107421875,1571461.657940460586083792224,1567905.215936601439822902180,2571448.646331378862850625600,0E-70,1.111166648402484748,0
780,2021-09-30,ETH,yvCurve-UST,0.3.5,6479063.233242010178837676,6479063.233242010178837676,222392.070090714481851302,0,222392.070090714481851302,0,1.0264506211169999172483358051977120339870452880859375,6650438.480017579053492303805,6650438.480017579053492303805,228274.4784761092600272618582,0,1.020320588941172098,0
781,2021-10-31,ETH,yvCurve-UST,0.3.5,205948.766370363646089975,203724.651179926924027553,241000.830042185474675896,0,241000.830042185474675896,18608.759951470992824594,1.030464510267000033394424463040195405483245849609375,212222.8946779295805883471196,209931.0229074388082721675924,248342.8023033611641603621166,19175.66671006871992868035579,1.064649056065987869,0.043445626409261438566082531
782,2021-11-30,ETH,yvCurve-UST,0.3.5,189954.975051387026669714,189954.975051387026669714,241000.830042185474675896,0,241000.830042185474675896,0E-18,1.0310832479200000566521566724986769258975982666015625,195859.3926345467151209193795,195859.3926345467151209193795,248491.9185913125234970865388,0E-70,1.064649056065987869,0
783,2021-12-31,ETH,yvCurve-UST,0.3.5,180908.405761205958095974,180908.405761205958095974,241000.830042185474675896,0,241000.830042185474675896,0E-18,1.034670752113000080640858868719078600406646728515625,187180.6362525107655296673972,187180.6362525107655296673972,249356.5100796053500356671519,0E-69,1.064649056065987869,0
784,2022-01-31,ETH,yvCurve-UST,0.3.5,165195.556275218255282119,0,241332.937648895207221355,0,241332.937648895207221355,332.107606709732545459,1.0435225556620000286756066998350434005260467529296875,172385.2890683214999259163500,0E-52,251836.3638607932312108198511,346.5617785085304943692593849,1.064649056065987869,0
785,2022-02-28,ETH,yvCurve-UST,0.3.5,157979.451062312476926957,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,1.0488628073120001005236190394498407840728759765625,165698.7705388258010728385004,0E-49,253125.1424792721083011526662,0E-67,1.064649056065987869,0
786,2022-03-31,ETH,yvCurve-UST,0.3.5,152229.923844779222370551,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,1.0496040064509999378827842519967816770076751708984375,159781.1379692108801835915525,0E-52,253304.0182448697708624559202,0E-70,1.064649056065987869,0
787,2022-04-30,ETH,yvCurve-UST,0.3.5,76269.010392776884595493,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,1.05259326104799999512806607526727020740509033203125,80280.24636623682392906635409,0E-50,254025.4238381442590477856521,0E-68,1.064649056065987869,0
788,2022-05-31,ETH,yvCurve-UST,0.3.5,56489.938412018423971568,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,1.0649358849970000928664148887037299573421478271484375,60158.16255622887039924898525,0E-52,257004.1055340520603733101062,0E-70,1.064649056065987869,0
789,2022-06-30,ETH,yvCurve-UST,0.3.5,56489.938412018423971568,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,1.0669078273349998919883319103973917663097381591796875,60269.55745745453066992401853,0E-52,257480.0001713557825328573050,0E-70,1.064649056065987869,0
