,timestamp,vault,totalAssets,totalDebt,totalGain,totalLoss,netTotalGain,netTotalGainDelta,totalAssetsUSDC,totalDebtUSDC,netTotalGainUSDC,netTotalGainDeltaUSDC
685,2022-03-31,yvMIM,5874480.224580763217009705,5727242.746067565027266477,738396.474512991393284422,30186.140873934208042675,708210.333639057185241747,70563.396187877947991379,5874480.224580763217009705,5727242.746067565027266477,708210.333639057185241747,70563.396187877947991379
686,2022-03-31,yvRAI,3865.296401544632123892,3865.296401544632123892,1864.021935324266049307,0,1864.021935324266049307,0E-18,11673.19513266478908281529699,11673.19513266478908281529699,5629.346244679283502018821136,0E-69
687,2022-03-31,yvSNX,835793.500071434387623844,0,89192.02290233260806052,0,89192.02290233260806052,8482.758890386591242376,5548833.046974253095410810340,0E-50,592145.8400485862058274577871,56317.03627327658124716395789
688,2022-03-31,yvSPELL,121892804.156122320516228151,121789005.276577469109452212,7254391.605616208924602754,0,7254391.605616208924602754,2839593.310208265440299349,560833.6676344850193375947608,560356.0848377439762399099092,33377.74595310440058623290157,13065.08240400063710309371024
689,2022-03-31,yvSUSHI,458399.035320595333752654,449683.889829715205009968,22117.303635583301373358,0,22117.303635583301373358,4945.494625695751747431,2043176.904501433530025051719,2004331.744249552740764338117,98581.28070986164484356042709,22043.06645953261546596713746
690,2022-03-31,yvTUSD,15715.732256251502137734,14691.633222927207335381,10021.559425023430668851,0,10021.559425023430668851,67.265671619469247086,15715.732256251502137734,14691.633222927207335381,10021.559425023430668851,67.265671619469247086
691,2022-03-31,yvUNI,188563.977913264079707426,0,2160.874023117061162175,262.924145617105074736,1897.949877499956087439,725.201793030592118095,2220277.786020110039284084058,0E-44,22347.72515210244488491402532,8539.008612707650372061858990
692,2022-03-31,yvUSDC,295806112.677507,272281397.601069,34847173.399595,6463.560977,34840709.838618,1067683.067609,295783946.4156057249899376834,272261177.5388450630101788244,34837956.81711579197911702842,1067626.719523073839328416320
693,2022-03-31,yvUSDT,49425663.698132,39476657.308580,7196776.467218,706.029886,7196070.437332,257038.875170,49435465.21850410406028667125,39483983.05143494404264594587,7197826.882212242802198044541,257087.6447085862232477448979
694,2022-03-31,yvWBTC,1188.88917129,542.96981510,74.85786490,0.23096358,74.62690132,2.08581063,55989337.75128700332193324801,25566545.73303590103589295395,3514593.821825211878000238939,98214.82300153677976050727011
695,2022-03-31,yvWETH,100982.574296273363777508,47206.337368830497550711,9209.153984643930529289,6566.056947567149718496,2643.097037076780810793,221.747790005008124656,342143382.3625522982630785721,159932515.4229638997733935454,8954846.260533815744452407781,751274.8057084893683479051794
696,2022-03-31,yvWFTM,54753187.045688449083173247,54592251.359734683184796603,2205869.126677276827139605,357.882872146949062623,2205511.243805129878076982,319337.480305183348688152,77235271.62644334659520212127,77008254.49575732768436148162,3111111.319388993205785756540,450459.9341640884343446508520
697,2022-03-31,yvYFI,1894.703292469986213116,489.186024257489641269,375.507354812887456631,295.762061013331499767,79.745293799555956864,4.852059966529369786,45801493.07856557185353227695,11750544.70765335730142471029,1928928.129075644995973519097,116549.4203303488974455432170
698,2022-03-31,yvfBEETS,55004.751478916468003989,54374.496788396802337843,384.706058301206392281,0,384.706058301206392281,0,38932.11019895598976908727179,38486.01882675652244933252049,272.2931792852378753901583535,0
699,2022-03-31,yvsUSD,73973.051607965893594568,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,0E-18,74020.04890684397768375226722,0E-52,196627.8045600350426337702125,0E-70
700,2022-04-30,yUSD,4955088.222597938784585303,4955088.222597938784585303,174746.773784709301684083,8888996.364683443790790907,-8714249.590898734489106824,26035.519557008744350095,5647530.003770161484521722088,5647530.003770161484521722088,-9932010.049891645328945632431,29673.81633920958700681716046
701,2022-04-30,yv1INCH,528874.705119119279567732,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,666626.9075298605922383675484,0E-52,106094.4146198913242870882216,0E-70
702,2022-04-30,yvAAVE,13938.734579987659478609,13906.48555288805195654,470.800474966147657115,0,470.800474966147657115,127.182356580584463607,2191130.724382187188325635456,2186061.266053392009079222297,74008.53928541956677226203278,19992.71651984468649652677870
703,2022-04-30,yvBOO,296914.51714705497617851,2E-18,18975.449927345535950656,2.5E-17,18975.449927345535950631,5193.368097788980364929,2015801.912910968990162956857,1.357833178572800036931766954E-17,128827.4774484829830156947969,35258.63755859693710252466030
704,2022-04-30,yvBOOST,13042253.289659412062553871,12945858.418580618696571135,2260105.674079194397174047,0,2260105.674079194397174047,68461.549063296669836963,20883804.27766007365725953288,20729452.75754537985027542799,3618976.222591937091095970121,109623.5105567901792903325134
705,2022-04-30,yvBalancer-BoostedAaveUSD,0,0,0,0,0,0,0,0,0,0
706,2022-04-30,yvCOMP,2654.932735944563593993,0,30.291038679839665752,0,30.291038679839665752,0E-18,302683.9900159109490997739551,0E-46,3453.425514405050171345438807,0E-64
707,2022-04-30,yvCRV,316647.306563057597999772,1.10501178E-10,14993.561948366955502948,0.277414736819272171,14993.284533630136230777,5343.157777844469021245,707073.4355553076467073357453,2.467491304740000105996342583E-10,33480.00436359609564152991142,11931.27131792669983697324758
708,2022-04-30,yvCurve-3Crypto,4403.285000669553423283,4133.812997809374938455,1325.8225825684123557,0,1325.8225825684123557,54.119336179447234678,6368721.649197249001819480791,5978968.958147907096540871803,1917612.642223728617424347466,78275.87537800066474636031678
709,2022-04-30,yvCurve-3EUR,20263.295521852669599848,20263.295521852669599848,2001.632742030685464778,0,2001.632742030685464778,0E-18,21436.96346847606619401598681,21436.96346847606619401598681,2117.569075669001854081962765,0E-70
710,2022-04-30,yvCurve-3pool,2863452.911189271805940838,2765415.094033301629100315,526983.461333791314493628,0,526983.461333791314493628,2609.238357708496505996,2924687.607929308194540557330,2824553.260399416965143176835,538252.9577923124042790462644,2665.036697863631440144921319
711,2022-04-30,yvCurve-Aave,455316.019935894143355862,455316.019935894143355862,417807.905648463703133121,0,417807.905648463703133121,1714.162770811192856202,496452.3658740389047657799972,496452.3658740389047657799972,455555.5134415450717738720495,1869.031893896969633038957107
712,2022-04-30,yvCurve-BBTC,15.98171408084917108,15.8271345361190871,26.606963832592517038,0,26.606963832592517038,0.034979031862685336,622459.7496458411311915339660,616439.1473358326134067238430,1036294.602837213089903810826,1362.371977495928730520131874
713,2022-04-30,yvCurve-BUSD,2216723.298504712660133313,2206883.786373760468991097,833717.821369336500317452,0,833717.821369336500317452,9737.739911408251612087,2230412.193143346692404775891,2220511.919236241824793640014,838866.2652110982389780489648,9797.873215260656474629589453
714,2022-04-30,yvCurve-CRVETH,4167.06340985056739621,4167.06340985056739621,230.79465030109132473,0,230.79465030109132473,0E-17,667809.2913591370457724561295,667809.2913591370457724561295,36986.91301474068370400920930,0E-60
715,2022-04-30,yvCurve-CVXETH,3265.786383149213986877,3134.044777905538403183,105.543500462560484373,0,105.543500462560484373,91.119441451068950470,1759376.472914431625813700628,1688403.343145241466455879611,56859.42979644609706652313803,49088.75924686897079817914958
716,2022-04-30,yvCurve-Compound,8811189.774149959582845311,8753945.813138034971287688,1204956.835584223532902828,0,1204956.835584223532902828,13254.283558969661953162,9745858.079176018130678031574,9682541.826296204991037834672,1332775.551559356459173674526,14660.26380294778792643865507
717,2022-04-30,yvCurve-DOLA,3174767.691670251921140404,2406061.102197430414757264,27044.573651440858208908,0,27044.573651440858208908,27044.573651440858208908,3192811.638317356827057824600,2419736.067541078668206294865,27198.28280166959981253102499,27198.28280166959981253102499
718,2022-04-30,yvCurve-DUSD,819539.808238637128844669,819539.808238637128844669,388070.575364589601252959,0,388070.575364589601252959,10875.561202141329148448,831491.5687867199444909699263,831491.5687867199444909699263,393730.0034312781584526574243,11034.16497221733271599119655
719,2022-04-30,yvCurve-EURN,18321.934229792469031127,18297.384139412265139832,24.550090380203891295,0,24.550090380203891295,0E-18,20187.30487052592637372328888,20160.25531599263541306685929,27.04955453329096065642959466,0E-67
720,2022-04-30,yvCurve-EURS,4094828.325775661392114498,4094828.325775661392114498,3387486.0884673390154284,0,3387486.0884673390154284,13526.538905161610493102,4336334.109190680365425638383,4336334.109190680365425638383,3587274.068943374028282128186,14324.31041480505499887176613
721,2022-04-30,yvCurve-EURSUSDC,13088.022452549473659963,13088.022452549473659963,663.196121486147669066,0,663.196121486147669066,0E-18,26878.32971914313088405834947,26878.32971914313088405834947,1361.978410901125334134870996,0E-67
722,2022-04-30,yvCurve-EURT,27821.719044813914275782,27821.719044813914275782,76399.330546207583150891,0,76399.330546207583150891,0E-18,29490.66092459540332950473431,29490.66092459540332950473431,80982.29833947924601489867754,0E-69
723,2022-04-30,yvCurve-EURTUSD,61123.30271038847298548,61123.30271038847298548,52023.607870986391928945,0,52023.607870986391928945,21317.415252886251275696,127424.0793443328177690770528,127424.0793443328177690770528,108453.8963566894582961992621,44440.53073294089308378313285
724,2022-04-30,yvCurve-FRAX,98091222.340282086855875201,97265678.696660871328595581,7956808.309296884413129127,0,7956808.309296884413129127,669477.822016331516492407,98811607.06961003358867681024,97980000.60996848742896446048,8015243.336034779478838565927,674394.4861999140752736292772
725,2022-04-30,yvCurve-GUSD,783772.084246680122992788,783772.084246680122992788,357600.659167672639407382,0,357600.659167672639407382,8395.087434762600198915,803701.3453198685659386923204,803701.3453198685659386923204,366693.5026610035430925540117,8608.552410847369943779485662
726,2022-04-30,yvCurve-Geist,4080835.290303665089201579,4080835.290303665089201579,96792.765894376865084049,0,96792.765894376865084049,15024.187149805861305172,4144181.575780061881743767959,4144181.575780061881743767959,98295.26764811439039282337123,15257.40568977089724390184689
727,2022-04-30,yvCurve-HBTC,415.12674348899343747,415.12674348899343747,43.075514900046922312,0,43.075514900046922312,0.634835603579540676,16145911.46570292962173440698,16145911.46570292962173440698,1675376.161194406690566413722,24691.25300028546922764479262
728,2022-04-30,yvCurve-HUSD,8597.308324178362818924,0,327.34717314625702264,0,327.34717314625702264,0E-17,8972.199027097749391816662985,0E-52,341.6213398054134075671412717,0E-69
729,2022-04-30,yvCurve-IronBank,241658801.220899703860599404,241291612.647655042329249977,26672476.860193814382663643,0,26672476.860193814382663643,1598390.010175069820871908,251219761.2184578570573016660,250838045.2402827061065994650,27727743.55442441452932861530,1661628.521955201691562511514
730,2022-04-30,yvCurve-LINK,110568.38713788828817838,110568.38713788828817838,41505.581368809259510311,0,41505.581368809259510311,235.651730855435344410,1324399.288963065492654104431,1324399.288963065492654104431,497158.0383486771043344418223,2822.660191277299445936889388
731,2022-04-30,yvCurve-LUSD,8279750.927093242038924433,8279750.927093242038924433,5201802.512675067254601478,0,5201802.512675067254601478,56907.223679400270053881,8390881.365064207384567940586,8390881.365064207384567940586,5271620.867908488907491828387,57671.02983092464225261682013
732,2022-04-30,yvCurve-MIM,1786498.448224370828470584,1786493.257060289302196060,8390918.029450111407875336,0,8390918.029450111407875336,94434.080512490461224217,1794489.250747470648026761806,1794483.840649531288014566319,8427790.564450266540737324940,94849.05293247195608554876757
733,2022-04-30,yvCurve-MIMUST,580684.777006919310216972,580684.777006919310216972,380248.921814646177586829,0,380248.921814646177586829,40992.002860157881900654,584939.7494331467926938486416,584939.7494331467926938486416,383035.1988818074719146191718,41292.37209450364732430060202
734,2022-04-30,yvCurve-OUSD,105045.988542837075093545,40263.723547186530434626,21618.038715795450529531,0,21618.038715795450529531,0E-18,105395.6527026441586008792159,40397.74847531684572304488789,21689.99818277836235812526524,0E-68
735,2022-04-30,yvCurve-RAI,622157.057181985661539223,401435.729704676870520779,15900.441892005787327385,0,15900.441892005787327385,3052.375342322749885449,622818.4234771725113989221563,401862.4644949450329579259864,15917.34440275376657665003182,3055.620082775932904560069345
736,2022-04-30,yvCurve-RSV,24856.83175371616800229,24856.83175371616800229,72651.2667826641705692,0,72651.2667826641705692,0E-16,25579.94297168144047642835762,25579.94297168144047642835762,74764.76807399741158240864151,0E-66
737,2022-04-30,yvCurve-STG-USDC,0,0,0,0,0,0,0,0,0,0
738,2022-04-30,yvCurve-TUSD,7301.868323561755572539,6412.709878809925274477,14456.997538310832366244,0,14456.997538310832366244,0E-18,7344.955868166519627821905381,6450.550594459239308495319701,14542.30673572170564593003988,0E-69
739,2022-04-30,yvCurve-Tricrypto,965.692753464660903742,965.692753464660903742,32.75651638478103249,0,32.75651638478103249,4.158485891338294007,1403265.802248823507288498483,1403265.802248823507288498483,47599.09306417778392956613305,6042.771905984682462037250386
740,2022-04-30,yvCurve-USDM,481.01815540771658622,0,1862.064614991630032125,0,1862.064614991630032125,0E-18,483.1105124272722282581932116,0E-51,1870.164317516873654247536110,0E-69
741,2022-04-30,yvCurve-USDN,34906449.929248860910953393,34906449.929248860910953393,19547448.506871334738811306,0,19547448.506871334738811306,622379.946950760198612389,37019748.77842634634687193372,37019748.77842634634687193372,20730885.96664329367572625440,660059.9410008021955356813111
742,2022-04-30,yvCurve-USDP,5581608.566734278701932516,5509443.752504970330047056,2526038.593427808444400535,0,2526038.593427808444400535,41792.511276781433566891,5627890.942302429342001471090,5555127.741605307295592163999,2546984.359416746619554801958,42139.05236430521808472126466
743,2022-04-30,yvCurve-UST,76269.010392776884595493,0,241332.937648895207221355,0,241332.937648895207221355,0E-18,80280.24636623682392906635409,0E-52,254025.4238381442590477856521,0E-68
744,2022-04-30,yvCurve-YFIETH,35.062432491372328117,34.338469326656776995,0.025403038276977579,0,0.025403038276977579,0E-18,485132.2983044351486696382320,475115.3688152267075056688990,351.4825831396081127336652605,0E-57
745,2022-04-30,yvCurve-alETH,2.205316972372945275,2.205316972372945275,7.613284524729032815,0,7.613284524729032815,0E-18,6214.317967671908942444008900,6214.317967671908942444008900,21453.32004773652285548047731,0E-58
746,2022-04-30,yvCurve-alUSD,18607061.871652381622020832,18558435.985420644109260975,4474928.816394800812372225,0,4474928.816394800812372225,112316.910652303429972083,18738908.29908189432306127755,18689937.85821684225008862851,4506637.389274965992813673013,113112.7688867507863137921133
747,2022-04-30,yvCurve-ankrETH,143.006328718354509443,143.006328718354509442,125.825513341839268817,0,125.825513341839268817,0.593998624356132703,419635.9138794933380792004210,419635.9138794933380762660340,369220.7523524952754640709348,1743.021849513820194488597442
748,2022-04-30,yvCurve-cvxCRV,170257.694417541920839997,167165.942228713807063853,16466.823452765214595863,0,16466.823452765214595863,7840.370221944854937326,382509.4930028242583806773311,375563.4071516983060751634513,36995.19315019733697003594147,17614.56977794933524406204461
749,2022-04-30,yvCurve-d3pool,88736.512541627458559247,88736.512541627458559247,3563.305923413773798998,0,3563.305923413773798998,0E-18,88743.21681302534894574823444,88743.21681302534894574823444,3563.575140326857570910690208,0E-68
750,2022-04-30,yvCurve-ibAUD,41135.764185937594520631,41135.764185937594520631,0,0,0,0,29098.87194116310479625143807,29098.87194116310479625143807,0E-53,0E-53
751,2022-04-30,yvCurve-ibAUD-USDC,0,0,0,0,0,0,0,0,0,0
752,2022-04-30,yvCurve-ibBTC,0,0,0,0,0,0,0E-37,0E-37,0E-37,0E-37
753,2022-04-30,yvCurve-ibCHF,3696085.189698108218063019,3696085.189698108218063019,105431.12924648962363961,0,105431.12924648962363961,7755.969850837553550013,3798711.955291636397273867001,3798711.955291636397273867001,108358.5660430219657323598447,7971.324762583348890566220543
754,2022-04-30,yvCurve-ibCHF-USDC,0,0,0,0,0,0,0,0,0,0
755,2022-04-30,yvCurve-ibEUR,27408189.744285156911800574,27327868.73496340703472482,1328714.627313156284025222,0,1328714.627313156284025222,218639.730984588852712110,28958636.96373712364061102693,28873772.29477464725773397183,1403878.361896991334838028519,231007.9087493193379773539569
756,2022-04-30,yvCurve-ibEUR-USDC,0,0,0,0,0,0,0,0,0,0
757,2022-04-30,yvCurve-ibGBP,4178883.950727051556141451,4178883.950727051556141451,158749.728902909004523379,0,158749.728902909004523379,9048.555295057443130508,5266007.592060774891698452179,5266007.592060774891698452179,200047.9763250815935667250040,11402.50876616566699036728749
758,2022-04-30,yvCurve-ibGBP-USDC,0,0,0,0,0,0,0,0,0,0
759,2022-04-30,yvCurve-ibJPY,5459269.07002924368370819,5459269.07002924368370819,8744829.661236851033039142,0,8744829.661236851033039142,0E-18,42087.14122866237488199440022,42087.14122866237488199440022,67416.51240339022068663212854,0E-68
760,2022-04-30,yvCurve-ibJPY-USDC,0,0,0,0,0,0,0,0,0,0
761,2022-04-30,yvCurve-ibKRW,18010747322.87165700697093489,18010747322.87165700697093489,1035957435.688308686535582768,0,1035957435.688308686535582768,216328842.647262618971185802,14261849.09972010573237864652,14261849.09972010573237864652,820325.1290276811328378644911,171300.4604664254780774949110
762,2022-04-30,yvCurve-ibKRW-USDC,0,0,0,0,0,0,0,0,0,0
763,2022-04-30,yvCurve-mUSD,676689.916825647579263424,534273.791234898808687451,595705.411155042213826205,0,595705.411155042213826205,2256.823072028477413345,688154.6935755640690598349567,543325.6916512276441106299483,605798.1129639409832315905264,2295.059156299160804190159754
764,2022-04-30,yvCurve-oBTC,16.919062956005047248,16.919062956005047248,32.304377955798282059,0,32.304377955798282059,0.096832059538266335,656295.8471726102586585328397,656295.8471726102586585328397,1253097.122045989059671337771,3756.146467058289601000393729
765,2022-04-30,yvCurve-pBTC,64.447439720442021421,64.447439720442021421,48.178193430952571118,0,48.178193430952571118,0E-18,2502267.152857836886762595886,2502267.152857836886762595886,1870589.606495495854977912034,0E-55
766,2022-04-30,yvCurve-rETH,698.021904956923453184,698.021904956923453184,138.026473407876967062,0,138.026473407876967062,0E-18,1986637.161134062582381142879,1986637.161134062582381142879,392836.5561956009398406491879,0E-59
767,2022-04-30,yvCurve-rETHwstETH,3994.404656977913416323,3907.304201485970451211,9.205858560741652103,0,9.205858560741652103,6.737949864621689791,11553199.58032437203985026568,11301274.94267463647753628687,26626.52645236841152854799665,19488.48107119168118428922422
768,2022-04-30,yvCurve-renBTC,0.819681816959616757,0.819681816959616757,1.519997678353863211,0,1.519997678353863211,0E-18,32223.52182223649620852783941,32223.52182223649620852783941,59754.50149652106100072385906,0E-55
769,2022-04-30,yvCurve-sAave,456452.059844217043721536,456452.059844217043721536,944027.174479262860617412,0,944027.174479262860617412,0E-18,484518.8062386509546794114555,484518.8062386509546794114555,1002074.390444519431840582187,0E-69
770,2022-04-30,yvCurve-sBTC,43.42868584036953544,43.42868584036953544,7.112423642030455922,0,7.112423642030455922,0E-18,1693904.108918741088584467482,1693904.108918741088584467482,277414.8790937412339008331147,0E-55
771,2022-04-30,yvCurve-sETH,1129.175002712124696811,1129.175002712124696811,3000.753662017934426986,0,3000.753662017934426986,7.280166863941685426,3202663.102126673699374193288,3202663.102126673699374193288,8510995.203430339613592808570,20648.63438923959933560398303
772,2022-04-30,yvCurve-sUSD,1127177.468868025508697393,1127177.468868025508697393,689813.890759778303885654,0,689813.890759778303885654,12193.637281540968896663,1184680.780278182247280618197,1184680.780278182247280618197,725004.9623265713920211357770,12815.69950438428562905957610
773,2022-04-30,yvCurve-stETH,171877.964043976441985391,171865.71577592192550233,8806.129443547326449496,0,8806.129443547326449496,451.415790980978901230,502422357.7163347587521101165,502386554.3848947998000197348,25741498.28915976279633655417,1319548.944372057582980431162
774,2022-04-30,yvCurve-stETH-WETH,0,0,0,0,0,0,0,0,0,0
775,2022-04-30,yvCurve-tBTC,5.213173603024773782,5.143433979063889426,9.315920919314557691,0,9.315920919314557691,0.069739623960884356,202376.2268469684260495323788,199668.9235738257040867279858,361645.5289656430501767328714,2707.303273142721962804393068
776,2022-04-30,yvCurve-triCrypto,133.057022672076979483,0,563.5083695264965873,0,563.5083695264965873,0E-16,193257.2155450125704286255210,0E-42,818461.5606452665880412462050,0E-58
777,2022-04-30,yvCurve-yBUSD,101680.120520274657688558,101680.120520274657688558,200545.392673258624059406,0,200545.392673258624059406,5039.043294466971786385,115378.3590653264124526959516,115378.3590653264124526959516,227562.6563615093208254487406,5717.897889969624717512788982
778,2022-04-30,yvDAI,189778802.338469275711910250,160642654.159344152929277252,44871906.451790330442736417,4955806.300077799478214634,39916100.151712530964521783,560700.685544772634864202,189874011.3169882311151033089,160735410.8296567009725567883,39939130.13555335174313639284,560955.5562726952530979049724
779,2022-04-30,yvDOLA,129739.986034991128360799,2.07948679E-10,34302.845734908265439929,36.726223786780690358,34266.119511121484749571,3603.778822472131345274,129278.4604444715871197538790,2.072089406987537732052087058E-10,34144.22423792546125133851576,3590.959057340549711279605208
780,2022-04-30,yvFRAX,3637182.584371197536137029,3636.60148288994933203,10059.794414437772342529,0,10059.794414437772342529,3986.912920975170263647,3637182.584371197536137029,3636.60148288994933203,10059.794414437772342529,3986.912920975170263647
781,2022-04-30,yvHEGIC,409200.036697096641018005,0,54573.516823712634713853,0,54573.516823712634713853,0E-18,5566.290811185467852409891533,0E-59,742.3559090606076286612337305,0E-77
782,2022-04-30,yvKP3RETH-f,0,0,0,0,0,0,0,0,0,0
783,2022-04-30,yvLINK,310675.913864933801757896,12999.346659815547575928,22057.285754068058947724,0.111757026216283933,22057.173997041842663791,212.022739913580530659,3712750.810196584182150615456,155406.1029626945210849092113,263576.3923482216003402657841,2534.714136926480838992181467
784,2022-04-30,yvLUSD,2872513.901745341829639422,2833084.458254173556769094,122846.089865117437575008,0,122846.089865117437575008,19211.426922329034602415,2877037.651538366366867444639,2837546.112982410463884349198,123039.5528012806149764120065,19241.68184590339461120615807
785,2022-04-30,yvMIM,3591498.33104310859511182,1801630.565945845692739779,777463.67326920362836616,30722.13594164866335113,746741.53732755496501503,38531.203688497779773283,3591498.33104310859511182,1801630.565945845692739779,746741.53732755496501503,38531.203688497779773283
786,2022-04-30,yvRAI,3865.296401544632123892,3865.296401544632123892,1864.021935324266049307,0,1864.021935324266049307,0E-18,11688.00857189999741733586770,11688.00857189999741733586770,5636.489959624659241812037788,0E-69
787,2022-04-30,yvSNX,695549.632267754618821604,653231.987200297291347461,89223.274612124096127303,0,89223.274612124096127303,31.251709791488066783,3498164.685338699021451665432,3285334.306780335707121766202,448735.3509781721210931172082,157.1758828950866639690172388
788,2022-04-30,yvSPELL,114193615.716731742693256929,6.19505196E-10,9357226.575540836577835095,0,9357226.575540836577835095,2102834.969924627653232341,393017.8833399612942521859207,2.132138642969279946073220960E-12,32204.57956050738561867426027,7237.285059290192318528796911
789,2022-04-30,yvSUSHI,469264.020594622763726296,157884.957224588887796592,27293.976915014296359366,0,27293.976915014296359366,5176.673279430994986008,1265312.805911671328660114148,425717.3988833567786162910299,73594.85705097089021316881620,13958.26380250696458108481237
790,2022-04-30,yvTUSD,14894.023131947952740589,14691.633222927207335381,10021.559425023430668851,0,10021.559425023430668851,0E-18,14895.64047391985043248956990,14693.22858737888447182545061,10022.64766616139360234209014,0E-66
791,2022-04-30,yvUNI,172473.442483247332794314,0,2160.874023117061162175,262.924145617105074736,1897.949877499956087439,0E-18,1314757.451145184150917389182,0E-48,14467.98827353106349845171178,0E-66
792,2022-04-30,yvUSDC,250381341.235961,225122161.822240,35467939.815330,7682.475201,35460257.340129,619547.501511,250381596.1857796040402171433,225122414.1561631689051250809,35460295.83396140168521000000,619548.0593526801540921543312
793,2022-04-30,yvUSDT,45725948.773827,27113294.026520,7279537.624906,1507.647428,7278029.977478,81959.540146,45728465.16495545845375480167,27114729.20853418719221402536,7278442.276176572835319540932,81963.17187179562536477211676
794,2022-04-30,yvWBTC,522.04443670,347.89459499,75.22044498,0.23719455,74.98325043,0.35634911,20146468.54851548568491447834,13425097.67069784070110440196,2893638.074387730342806976405,13753.32581890512394480349030
795,2022-04-30,yvWETH,75609.823398227007347239,42080.144774588745280412,9338.710008229477929955,6566.093513735463511436,2772.616494494014418519,129.519457417233607726,212823964.2297305393357659363,118444519.9017464427398224406,7804383.964405149068960238234,364569.3734960610225915800314
796,2022-04-30,yvWFTM,59576542.950769119960657712,13787172.811307346614365138,2341418.778385778261282014,3058.642229317329253966,2338360.136156460932028048,132848.892351331053951066,49722582.74671190802714508422,11506774.42831711160190565003,1951595.369636182313808666561,110875.6855564208987602974686
797,2022-04-30,yvYFI,1334.857234074058212670,35.662128089789651501,375.737745467528353962,295.765982749026565214,79.971762718501788748,0.226468918945831884,22639587.86490438074397179437,605464.4694268545326900104144,1356194.449700089423290368530,3844.943955839518273785437978
798,2022-04-30,yvfBEETS,1190982.341337810911692687,1190982.341337810911692687,34891.96825448002436734,0,34891.96825448002436734,34507.262196178817975059,335026.0504058241154914485311,335026.0504058241154914485311,9815.190292454689839261350145,9706.971600366384200279250465
799,2022-04-30,yvsUSD,66772.389290285799341188,0,217263.206399044841010251,20760.246064798941855002,196502.960334245899155249,0E-18,66524.00735343211688226961080,0E-53,195772.0027273057652522972190,0E-71
800,2022-05-31,yUSD,2863190.216800937263800993,2863190.216800937263800993,174746.773784709301684083,8888996.364683443790790907,-8714249.590898734489106824,0E-18,3265042.269044409226063042851,3265042.269044409226063042851,-9937304.580859241573017245339,0E-68
801,2022-05-31,yv1INCH,472044.637185136867648639,0,84170.998219670881862717,0,84170.998219670881862717,0E-18,472044.637185136867648639,0,84170.998219670881862717,0E-18
802,2022-05-31,yvAAVE,13634.424577512511585291,13536.652086490712416731,566.528603971706777148,0,566.528603971706777148,95.728129005559120033,1590591.971212609555038409629,1579185.832410006464367663388,66091.22693933931068988031607,11167.64352978852661655893197
803,2022-05-31,yvBOO,193565.305297556944178006,193565.305297556944178006,30468.023268818117552775,2.6E-17,30468.023268818117552749,11492.573341472581602118,847208.5864812773145372116460,847208.5864812773145372116460,133354.3265244438190387001785,50301.40499969177581817837061
804,2022-05-31,yvBOOST,13229948.504913577702378456,12992489.404298163210657824,2530559.299667657334526025,0,2530559.299667657334526025,270453.625588462937351978,13188275.87541374037253322940,12951564.74030383299415954257,2522588.364627112596042772956,269601.7315896427685983184987
805,2022-05-31,yvBalancer-BoostedAaveUSD,0,0,0,0,0,0,0,0,0,0
806,2022-05-31,yvCOMP,632.131773328329402412,632.131773328329402412,30.291038679839665752,0,30.291038679839665752,0E-18,39755.80118359631570983960770,39755.80118359631570983960770,1905.052968718354015410850239,0E-63
807,2022-05-31,yvCRV,328472.422392793533563587,1.10644146E-10,15647.611727781556723924,0.277414736819272171,15647.334313044737451753,654.049779414601220976,453948.8877468406289593074238,1.529102097719999884039343563E-10,21624.61602062782551840293580,903.8967951509788188411098607
808,2022-05-31,yvCurve-3Crypto,3447.2634552046038665,3447.2634552046038665,1357.60598905161019817,0,1357.60598905161019817,31.78340648319784247,4169325.949690973405645402607,4169325.949690973405645402607,1641969.624068899195719507704,38440.74673779406869208744819
809,2022-05-31,yvCurve-3EUR,873982.830984896381910857,731338.018454848998564226,3645.888195109841428287,0,3645.888195109841428287,1644.255453079155963509,945375.3093486145532579465840,791078.3609513535130217898381,3943.707539904742781054079356,1778.568700086645378357619378
810,2022-05-31,yvCurve-3pool,2817472.697620247110236024,2795613.234097537823050984,529857.165091482154552832,0,529857.165091482154552832,2873.703757690840059204,2877971.544248927241572215412,2855642.698243057556280290963,541234.6479657802532238594376,2935.410039011559016107599307
811,2022-05-31,yvCurve-Aave,412607.884308587537649196,412607.884308587537649196,417807.905648463703133121,0,417807.905648463703133121,0E-18,450551.8896353780465838115947,450551.8896353780465838115947,456230.1123013154430570166150,0E-70
812,2022-05-31,yvCurve-BBTC,15.875324155810308191,15.8271345361190871,26.606963832592517038,0,26.606963832592517038,0E-18,508511.7809655900528116181123,506968.1911092362490378127802,852263.1999074331099332860036,0E-55
813,2022-05-31,yvCurve-BUSD,900228.473226791287096434,851616.491432464664780313,839526.489990195853380451,0,839526.489990195853380451,5808.668620859353062999,906168.8606366077756088268469,857236.1002697237216036987778,845066.3198663486403939803481,5846.998603713001484260154816
814,2022-05-31,yvCurve-CRVETH,9530.998975619731616095,9399.158664898383600644,367.300634422968469718,0,367.300634422968469718,136.505984121877144988,1021658.347867910007456138574,1007525.962125500877684601403,39372.13300466281986456802149,14632.51423788679281505920654
